1, none, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
1109, desert, minecraft:desert, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1110, desert, minecraft:desert, CREATURE, kellomod:rat, 80, 1, 7
1111, desert, minecraft:desert, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1112, desert, minecraft:desert, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1113, desert, minecraft:desert, AMBIENT, minecraft:bat, 10, 8, 8
1114, desert, minecraft:desert, AMBIENT, alexsmobs:fly, 10, 2, 3
1115, desert, minecraft:desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1116, desert, minecraft:desert, AMBIENT, alexsmobs:jerboa, 12, 1, 3
1117, desert, minecraft:desert, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
1118, desert, minecraft:desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1119, desert, minecraft:desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1120, desert, minecraft:desert, WATER_AMBIENT, alexsmobs:triops, 10, 2, 6
1121, none, nyctocosm:desert_of_rime, MONSTER, minecraft:illusioner, 80, 2, 4
1122, none, nyctocosm:desert_of_rime, MONSTER, alexsmobs:farseer, 30, 1, 1
1123, none, fokastudio:dragons_den, MONSTER, alexsmobs:farseer, 30, 1, 1
1124, none, stellarity:dragons_den, MONSTER, minecraft:enderman, 5, 4, 4
1125, none, stellarity:dragons_den, MONSTER, alexsmobs:farseer, 30, 1, 1
1126, none, stellarity:dragons_den, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1127, none, stellarity:dragons_den, CREATURE, alexsmobs:endergrade, 10, 2, 6
1128, none, stellarity:dragons_den, CREATURE, alexsmobs:spectre, 10, 1, 2
1129, none, stellarity:dragons_den, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1130, none, stellarity:dragons_den, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1131, none, stellarity:dragons_den, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1132, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
1133, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
1134, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
1135, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1136, none, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
1137, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
1138, none, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
1139, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1140, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
1141, none, minecraft:dripstone_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1142, none, minecraft:dripstone_caves, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1143, none, minecraft:dripstone_caves, MONSTER, alexsmobs:rocky_roller, 60, 1, 1
1144, none, minecraft:dripstone_caves, MONSTER, alexsmobs:farseer, 30, 1, 1
1145, none, minecraft:dripstone_caves, MONSTER, alexsmobs:murmur, 10, 1, 1
1146, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1147, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1148, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1149, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1150, none, minecraft:dripstone_caves, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1151, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1152, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1153, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1154, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1155, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1156, none, minecraft:dripstone_caves, AMBIENT, alexsmobs:fly, 10, 2, 3
1157, none, minecraft:dripstone_caves, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1158, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1159, none, minecraft:dripstone_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1160, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:spider, 80, 4, 4
1161, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie, 19, 4, 4
1162, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:zombie_villager, 10, 1, 1
1163, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:skeleton, 80, 4, 4
1164, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:creeper, 80, 4, 4
1165, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:slime, 80, 4, 4
1166, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:enderman, 5, 1, 4
1167, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:witch, 5, 1, 1
1168, savanna, regions_unexplored:dry_bushland, MONSTER, minecraft:husk, 80, 4, 4
1169, savanna, regions_unexplored:dry_bushland, MONSTER, graveyard:nightmare, 10, 1, 1
1170, savanna, regions_unexplored:dry_bushland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1171, savanna, regions_unexplored:dry_bushland, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1172, savanna, regions_unexplored:dry_bushland, MONSTER, alexsmobs:farseer, 30, 1, 1
1173, savanna, regions_unexplored:dry_bushland, MONSTER, alexsmobs:murmur, 10, 1, 1
1174, savanna, regions_unexplored:dry_bushland, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1175, savanna, regions_unexplored:dry_bushland, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1176, savanna, regions_unexplored:dry_bushland, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1177, savanna, regions_unexplored:dry_bushland, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1178, savanna, regions_unexplored:dry_bushland, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1179, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:rabbit, 10, 2, 3
1180, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:sheep, 12, 4, 4
1181, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:pig, 10, 4, 4
1182, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:chicken, 10, 4, 4
1183, savanna, regions_unexplored:dry_bushland, CREATURE, minecraft:cow, 10, 4, 4
1184, savanna, regions_unexplored:dry_bushland, CREATURE, alexsmobs:gazelle, 40, 7, 7
1185, savanna, regions_unexplored:dry_bushland, CREATURE, alexsmobs:elephant, 30, 3, 5
1186, savanna, regions_unexplored:dry_bushland, CREATURE, alexsmobs:emu, 20, 2, 5
1187, savanna, regions_unexplored:dry_bushland, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1188, savanna, regions_unexplored:dry_bushland, CREATURE, alexsmobs:maned_wolf, 10, 1, 1
1189, savanna, regions_unexplored:dry_bushland, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
1190, savanna, regions_unexplored:dry_bushland, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1191, savanna, regions_unexplored:dry_bushland, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1192, savanna, regions_unexplored:dry_bushland, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1193, savanna, regions_unexplored:dry_bushland, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1194, savanna, regions_unexplored:dry_bushland, AMBIENT, minecraft:bat, 10, 8, 8
1195, savanna, regions_unexplored:dry_bushland, AMBIENT, alexsmobs:fly, 10, 2, 3
1196, savanna, regions_unexplored:dry_bushland, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1197, savanna, regions_unexplored:dry_bushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1198, savanna, regions_unexplored:dry_bushland, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1199, none, minecraft:end_barrens, MONSTER, minecraft:silverfish, 40, 4, 4
1200, none, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1201, none, minecraft:end_barrens, MONSTER, alexsmobs:farseer, 30, 1, 1
1202, none, minecraft:end_barrens, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1203, none, minecraft:end_barrens, CREATURE, alexsmobs:endergrade, 10, 2, 6
1204, none, minecraft:end_barrens, CREATURE, alexsmobs:spectre, 10, 1, 2
1205, none, minecraft:end_barrens, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1206, none, minecraft:end_barrens, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1207, none, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 3, 3
1208, none, minecraft:end_highlands, MONSTER, minecraft:hoglin, 10, 3, 3
1209, none, minecraft:end_highlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1210, none, minecraft:end_highlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1211, none, minecraft:end_highlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1212, none, minecraft:end_highlands, CREATURE, alexsmobs:spectre, 10, 1, 2
1213, none, minecraft:end_highlands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1214, none, minecraft:end_highlands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1215, none, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 3, 3
1216, none, minecraft:end_midlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1217, none, minecraft:end_midlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1218, none, minecraft:end_midlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1219, none, minecraft:end_midlands, CREATURE, alexsmobs:spectre, 10, 1, 2
1220, none, minecraft:end_midlands, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1221, none, minecraft:end_midlands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1222, none, minecraft:end_midlands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1223, none, far_end:end_wilds, MONSTER, minecraft:enderman, 5, 4, 4
1224, none, far_end:end_wilds, MONSTER, minecraft:skeleton, 10, 3, 3
1225, none, far_end:end_wilds, MONSTER, alexsmobs:farseer, 30, 1, 1
1226, none, far_end:end_wilds, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1227, none, far_end:end_wilds, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1228, none, far_end:end_wilds, CREATURE, alexsmobs:endergrade, 10, 2, 6
1229, none, far_end:end_wilds, CREATURE, alexsmobs:spectre, 10, 1, 2
1230, none, far_end:end_wilds, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1231, none, far_end:end_wilds, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1232, none, far_end:end_wilds, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1233, none, far_end:ender_waste, MONSTER, minecraft:enderman, 5, 4, 4
1234, none, far_end:ender_waste, MONSTER, minecraft:skeleton, 10, 2, 3
1235, none, far_end:ender_waste, MONSTER, alexsmobs:farseer, 30, 1, 1
1236, none, far_end:ender_waste, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1237, none, far_end:ender_waste, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1238, none, far_end:ender_waste, CREATURE, alexsmobs:endergrade, 10, 2, 6
1239, none, far_end:ender_waste, CREATURE, alexsmobs:spectre, 10, 1, 2
1240, none, far_end:ender_waste, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1241, none, far_end:ender_waste, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1242, none, far_end:ender_waste, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1243, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
1244, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
1245, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1246, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
1247, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
1248, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
1249, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
1250, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
1251, badlands, minecraft:eroded_badlands, MONSTER, graveyard:nightmare, 10, 1, 1
1252, badlands, minecraft:eroded_badlands, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1253, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1254, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1255, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:murmur, 10, 1, 1
1256, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1257, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1258, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1259, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1260, badlands, minecraft:eroded_badlands, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1261, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:roadrunner, 10, 2, 2
1262, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1263, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:emu, 20, 2, 5
1264, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1265, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1266, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1267, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1268, badlands, minecraft:eroded_badlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1269, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1270, badlands, minecraft:eroded_badlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1271, badlands, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1272, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1273, badlands, minecraft:eroded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1274, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 80, 4, 4
1275, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 80, 4, 4
1276, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1277, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1278, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:creeper, 80, 4, 4
1279, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 80, 4, 4
1280, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 5, 1, 4
1281, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
1282, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 10, 1, 3
1283, jungle, regions_unexplored:eucalyptus_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1284, jungle, regions_unexplored:eucalyptus_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1285, jungle, regions_unexplored:eucalyptus_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1286, jungle, regions_unexplored:eucalyptus_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1287, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1288, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1289, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1290, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1291, jungle, regions_unexplored:eucalyptus_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1292, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:sheep, 12, 4, 4
1293, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 10, 4, 4
1294, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
1295, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:cow, 10, 4, 4
1296, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
1297, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:parrot, 40, 1, 2
1298, jungle, regions_unexplored:eucalyptus_forest, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1299, jungle, regions_unexplored:eucalyptus_forest, CREATURE, alexsmobs:gorilla, 25, 7, 7
1300, jungle, regions_unexplored:eucalyptus_forest, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
1301, jungle, regions_unexplored:eucalyptus_forest, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
1302, jungle, regions_unexplored:eucalyptus_forest, CREATURE, alexsmobs:toucan, 23, 5, 5
1303, jungle, regions_unexplored:eucalyptus_forest, CREATURE, alexsmobs:anteater, 10, 1, 3
1304, jungle, regions_unexplored:eucalyptus_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1305, jungle, regions_unexplored:eucalyptus_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1306, jungle, regions_unexplored:eucalyptus_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1307, jungle, regions_unexplored:eucalyptus_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1308, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, minecraft:bat, 10, 8, 8
1309, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1310, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1311, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1312, jungle, regions_unexplored:eucalyptus_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1313, taiga, regions_unexplored:fen, MONSTER, minecraft:spider, 80, 4, 4
1314, taiga, regions_unexplored:fen, MONSTER, minecraft:zombie, 80, 4, 4
1315, taiga, regions_unexplored:fen, MONSTER, minecraft:zombie_villager, 10, 1, 1
1316, taiga, regions_unexplored:fen, MONSTER, minecraft:skeleton, 80, 4, 4
1317, taiga, regions_unexplored:fen, MONSTER, minecraft:creeper, 80, 4, 4
1318, taiga, regions_unexplored:fen, MONSTER, minecraft:slime, 80, 4, 4
1319, taiga, regions_unexplored:fen, MONSTER, minecraft:enderman, 5, 1, 4
1320, taiga, regions_unexplored:fen, MONSTER, minecraft:witch, 5, 1, 1
1321, taiga, regions_unexplored:fen, MONSTER, graveyard:ghoul, 25, 2, 5
1322, taiga, regions_unexplored:fen, MONSTER, graveyard:nightmare, 10, 1, 1
1323, taiga, regions_unexplored:fen, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1324, taiga, regions_unexplored:fen, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1325, taiga, regions_unexplored:fen, MONSTER, alexsmobs:farseer, 30, 1, 1
1326, taiga, regions_unexplored:fen, MONSTER, alexsmobs:murmur, 10, 1, 1
1327, taiga, regions_unexplored:fen, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
1328, taiga, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1329, taiga, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1330, taiga, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1331, taiga, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1332, taiga, regions_unexplored:fen, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1333, taiga, regions_unexplored:fen, CREATURE, minecraft:wolf, 10, 4, 4
1334, taiga, regions_unexplored:fen, CREATURE, minecraft:sheep, 12, 4, 4
1335, taiga, regions_unexplored:fen, CREATURE, minecraft:pig, 10, 4, 4
1336, taiga, regions_unexplored:fen, CREATURE, minecraft:chicken, 10, 4, 4
1337, taiga, regions_unexplored:fen, CREATURE, minecraft:cow, 10, 4, 4
1338, taiga, regions_unexplored:fen, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1339, taiga, regions_unexplored:fen, CREATURE, alexsmobs:crocodile, 20, 1, 2
1340, taiga, regions_unexplored:fen, CREATURE, alexsmobs:raccoon, 10, 2, 4
1341, taiga, regions_unexplored:fen, CREATURE, alexsmobs:shoebill, 10, 1, 2
1342, taiga, regions_unexplored:fen, CREATURE, alexsmobs:crow, 10, 3, 5
1343, taiga, regions_unexplored:fen, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
1344, taiga, regions_unexplored:fen, CREATURE, alexsmobs:anaconda, 12, 1, 1
1345, taiga, regions_unexplored:fen, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1346, taiga, regions_unexplored:fen, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1347, taiga, regions_unexplored:fen, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1348, taiga, regions_unexplored:fen, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1349, taiga, regions_unexplored:fen, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1350, taiga, regions_unexplored:fen, AMBIENT, minecraft:bat, 10, 8, 8
1351, taiga, regions_unexplored:fen, AMBIENT, alexsmobs:fly, 10, 2, 3
1352, taiga, regions_unexplored:fen, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1353, taiga, regions_unexplored:fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1354, taiga, regions_unexplored:fen, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1355, taiga, regions_unexplored:fen, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1356, taiga, regions_unexplored:fen, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
1357, none, far_end:flesh_tundra, MONSTER, minecraft:cave_spider, 20, 2, 3
1358, none, far_end:flesh_tundra, MONSTER, minecraft:zombified_piglin, 42, 4, 4
1359, none, far_end:flesh_tundra, MONSTER, alexsmobs:farseer, 30, 1, 1
1360, none, far_end:flesh_tundra, CREATURE, alexsmobs:endergrade, 10, 2, 6
1361, none, far_end:flesh_tundra, CREATURE, alexsmobs:spectre, 10, 1, 2
1362, none, far_end:flesh_tundra, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1363, none, far_end:flesh_tundra, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1364, none, far_end:flesh_tundra, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1365, none, regions_unexplored:flooded_plains, MONSTER, minecraft:spider, 80, 4, 4
1366, none, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie, 80, 4, 4
1367, none, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
1368, none, regions_unexplored:flooded_plains, MONSTER, minecraft:skeleton, 80, 4, 4
1369, none, regions_unexplored:flooded_plains, MONSTER, minecraft:creeper, 80, 4, 4
1370, none, regions_unexplored:flooded_plains, MONSTER, minecraft:slime, 80, 4, 4
1371, none, regions_unexplored:flooded_plains, MONSTER, minecraft:enderman, 5, 1, 4
1372, none, regions_unexplored:flooded_plains, MONSTER, minecraft:witch, 5, 1, 1
1373, none, regions_unexplored:flooded_plains, MONSTER, graveyard:ghoul, 25, 2, 5
1374, none, regions_unexplored:flooded_plains, MONSTER, graveyard:nightmare, 10, 1, 1
1375, none, regions_unexplored:flooded_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1376, none, regions_unexplored:flooded_plains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1377, none, regions_unexplored:flooded_plains, MONSTER, alexsmobs:farseer, 30, 1, 1
1378, none, regions_unexplored:flooded_plains, MONSTER, alexsmobs:murmur, 10, 1, 1
1379, none, regions_unexplored:flooded_plains, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
1380, none, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1381, none, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1382, none, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1383, none, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1384, none, regions_unexplored:flooded_plains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1385, none, regions_unexplored:flooded_plains, CREATURE, minecraft:sheep, 12, 4, 4
1386, none, regions_unexplored:flooded_plains, CREATURE, minecraft:pig, 10, 4, 4
1387, none, regions_unexplored:flooded_plains, CREATURE, minecraft:chicken, 10, 4, 4
1388, none, regions_unexplored:flooded_plains, CREATURE, minecraft:cow, 10, 4, 4
1389, none, regions_unexplored:flooded_plains, CREATURE, minecraft:horse, 10, 2, 6
1390, none, regions_unexplored:flooded_plains, CREATURE, minecraft:donkey, 10, 1, 3
1391, none, regions_unexplored:flooded_plains, CREATURE, alexsmobs:crocodile, 20, 1, 2
1392, none, regions_unexplored:flooded_plains, CREATURE, alexsmobs:shoebill, 10, 1, 2
1393, none, regions_unexplored:flooded_plains, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
1394, none, regions_unexplored:flooded_plains, CREATURE, alexsmobs:anaconda, 12, 1, 1
1395, none, regions_unexplored:flooded_plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1396, none, regions_unexplored:flooded_plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1397, none, regions_unexplored:flooded_plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1398, none, regions_unexplored:flooded_plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1399, none, regions_unexplored:flooded_plains, AMBIENT, minecraft:bat, 10, 8, 8
1400, none, regions_unexplored:flooded_plains, AMBIENT, alexsmobs:fly, 10, 2, 3
1401, none, regions_unexplored:flooded_plains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1402, none, regions_unexplored:flooded_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1403, none, regions_unexplored:flooded_plains, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1404, none, regions_unexplored:flooded_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1405, none, regions_unexplored:flooded_plains, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
